9.637936772046588,9.879534109816971,8.658901830282861,9.720465890183029,9.442928452579036,8.676871880199668,9.019301164725457,9.652911813643927,8.483194675540766,8.5414309484193,9.512811980033279,8.979700499168054,7.753078202995009,9.562728785357738,7.38702163061564,8.051580698835275,9.27287853577371,9.280199667221298,8.132445923460898,9.28485856905158,8.852911813643926,8.316805324459235,7.3091514143094845,8.183361064891846,8.608985024958402,5.517470881863561,9.272545757071548,9.358402662229617,7.584692179700499,8.141098169717138,9.282196339434277,9.323460898502496,8.197670549084858,8.147753743760399,9.322462562396007,9.165391014975041,9.371048252911814,7.226289517470882,9.368718801996673,9.366722129783694,7.186356073211314,8.169384359400999,6.986356073211314,9.129118136439267,7.024292845257904,9.273211314475873,8.532445923460898,7.748419301164725,5.076539101497504,9.261564059900167
9.899500831946755,9.126455906821963,8.474542429284526,9.53477537437604,9.642928452579035,9.382029950083195,8.476871880199667,8.998336106489184,9.411314475873544,8.510149750415973,8.347088186356073,8.154742096505824,9.33910149750416,8.799001663893511,8.401996672212979,9.475873544093178,7.64891846921797,9.404991680532445,8.864559068219634,8.375374376039934,8.70648918469218,8.255241264559068,9.355740432612313,8.82728785357737,8.400665557404325,7.154409317803661,8.318136439267887,9.325790349417638,7.735108153078203,8.72279534109817,9.31314475873544,9.33910149750416,7.102495840266223,8.195341098169717,7.2103161397670545,8.664891846921797,7.890848585690516,9.12712146422629,9.0216306156406,8.242595673876872,8.557404326123129,9.217970049916806,8.64792013311148,6.360066555740433,9.015640599001664,7.054575707154742,9.17071547420965,7.474209650582362,9.069217970049916,8.397004991680532
5.697171381031614,8.851247920133112,9.034608985024958,8.639267886855242,8.736106489184692,6.2146422628951745,6.723793677204659,4.705823627287853,7.6266222961730445,8.969384359400998,9.064226289517471,6.118801996672213,8.251580698835275,8.286189683860233,8.512811980033279,7.4036605657237935,7.589351081530782,7.443261231281198,8.870549084858569,9.096505823627288,6.784026622296173,8.545091514143095,5.0,6.866555740432612,7.857903494176373,8.091181364392678,6.665557404326123,8.992678868552412,8.952745424292845,6.850582362728785,7.737437603993344,9.081530782029951,7.464559068219634,7.342429284525791,7.169384359400999,8.914475873544093,8.144758735440933,5.759068219633943,8.331780366056572,9.0,6.912479201331115,7.290183028286189,7.701164725457571,9.0,8.885524126455907,8.205324459234609,7.891514143094842,8.266222961730449,8.291514143094842,7.941430948419301
7.73044925124792,6.414975041597338,6.878868552412645,6.273544093178036,8.537437603993345,8.85757071547421,8.211314475873545,8.245923460898503,7.33044925124792,8.962728785357736,9.081863560732113,8.111148086522462,9.106821963394342,8.951414309484193,8.58702163061564,8.658901830282861,6.937770382695508,8.518801996672213,9.151414309484194,6.408319467554077,6.412978369384359,7.804658901830283,7.797670549084859,6.770049916805324,8.403327787021631,7.208652246256239,8.158069883527455,8.849584026622296,8.88252911813644,7.832279534109817,7.648585690515807,7.805990016638935,7.53477537437604,7.861564059900166,6.225623960066556,7.7247920133111485,6.675207986688852,7.1410981697171385,7.712146422628952,8.642928452579035,8.178369384359401,8.149750415973378,8.258236272878536,6.604991680532446,7.591347753743761,8.803660565723794,7.6,6.624292845257903,7.633610648918469,6.672878535773711
8.71314475873544,7.530116472545757,7.916139767054909,9.112479201331114,8.458901830282862,9.358735440931781,8.008985024958402,8.156405990016639,9.108485856905158,8.288851913477538,9.291514143094842,6.45324459234609,9.251247920133112,8.701497504159734,4.9484193011647255,8.12279534109817,9.193344425956738,8.13044925124792,7.270881863560732,8.068885191347754,8.11946755407654,8.802995008319467,9.021297836938436,8.64891846921797,7.010316139767055,7.80765391014975,7.5883527454242925,8.161397670549086,8.145091514143095,8.518801996672213,7.3474209650582365,8.930782029950084,7.778036605657238,7.327787021630615,7.875873544093178,7.911148086522463,6.729118136439268,6.704825291181365,8.84026622296173,6.946422628951747,5.668885191347754,5.282861896838602,7.8415973377703825,7.769051580698835,8.742762063227953,7.934442595673877,7.548752079866889,6.64891846921797,7.60765391014975,7.924126455906822
9.578036605657237,7.540432612312812,7.842595673876872,7.114808652246256,8.75773710482529,5.602662229617304,4.465890183028286,8.698169717138104,6.984359400998336,7.82396006655574,8.676871880199668,5.6482529118136435,8.860565723793677,7.016638935108153,8.319800332778701,6.816638935108153,7.662895174708819,8.356073211314476,7.204658901830283,8.79234608985025,5.5321131447587355,6.585357737104825,8.11414309484193,7.1121464226289515,7.9700499168053245,7.805657237936772,6.233943427620632,6.603660565723794,7.902495840266223,8.319800332778701,5.4425956738768715,6.955740432612313,7.258569051580698,7.998003327787021,8.089850249584027,6.1590682196339435,7.814642262895175,6.593011647254576,8.429617304492513,5.248585690515807,8.796006655574043,6.957404326123128,4.959068219633943,6.677537437603993,7.057903494176372,6.993011647254575,6.968718801996673,5.494841930116473,4.836605657237937,8.059900166389351
5.5494176372712145,3.925124792013311,7.358402662229618,7.28153078202995,7.399667221297837,8.037271214642264,8.473876871880199,7.995008319467554,7.929450915141431,7.966056572379368,6.980698835274542,5.872545757071547,8.45657237936772,5.41630615640599,7.197004991680532,6.732778702163062,7.284858569051581,8.741763727121464,8.559400998336107,7.732113144758736,8.162396006655573,8.613643926788686,5.854908485856905,7.85324459234609,7.6316139767054905,4.891181364392679,7.388352745424293,8.606322795341098,6.422296173044925,5.746089850249584,7.0046589018302825,5.159400998336107,7.336772046589019,5.5876871880199666,7.46089850249584,5.031946755407654,5.562396006655574,6.048585690515807,7.603660565723794,7.724126455906822,5.925457570715475,5.528119800332779,5.350083194675541,5.945091514143095,5.239600665557404,8.232279534109818,6.940765391014975,6.426622296173045,3.849916805324459,7.058569051580699
1.7261231281198004,7.712811980033278,5.226622296173045,7.65657237936772,6.5963394342762065,8.796339434276206,6.674542429284526,7.492845257903494,8.571381031613976,8.240599001663893,8.786688851913478,6.529783693843594,7.658236272878535,7.8242928452579035,7.641597337770382,4.469217970049916,5.435607321131448,6.959733777038269,8.660565723793678,7.793011647254576,8.11514143094842,6.416638935108153,8.290515806988353,7.5876871880199666,5.208985024958403,6.71414309484193,7.719467554076539,6.107487520798669,7.85324459234609,4.596672212978369,7.987021630615641,6.433943427620632,8.696838602329452,7.416971713810316,6.6988352745424296,7.958735440931781,7.28153078202995,8.196672212978369,8.18369384359401,8.690515806988353,7.357404326123128,6.630282861896839,7.582695507487521,6.664226289517471,5.44559068219634,4.78801996672213,7.461564059900167,4.246589018302829,6.764059900166389,6.022628951747088
4.3647254575707155,4.856905158069884,8.074209650582363,5.590016638935108,5.796339434276207,6.953743760399335,7.276539101497504,6.398336106489185,8.069883527454243,3.9873544093178035,7.804658901830283,8.29883527454243,8.099833610648918,7.594675540765391,6.458569051580699,3.720133111480865,8.301164725457571,4.970382695507488,4.634941763727121,6.091514143094842,7.4079866888519135,7.093178036605657,7.5883527454242925,7.2016638935108155,7.8589018302828615,4.756738768718802,8.421297836938436,5.2831946755407655,7.315806988352746,8.182362728785357,5.238935108153078,4.38369384359401,7.492179700499168,6.22495840266223,5.311813643926789,5.3517470881863565,6.077870216306156,7.275873544093178,3.844925124792013,7.612312811980034,4.9014975041597335,4.476206322795341,4.850582362728785,6.633277870216306,6.7680532445923465,5.071880199667222,6.178369384359401,7.386023294509151,5.585690515806989,5.296505823627288
9.730116472545758,8.350748752079866,9.475873544093178,9.658901830282861,9.609650582362729,8.646921797004993,6.7630615640599006,7.082529118136439,8.628951747088186,8.310815307820299,6.999334442595674,8.098502495840266,7.398003327787022,6.385357737104825,9.122462562396006,7.851247920133112,9.04026622296173,6.864891846921797,9.10881863560732,8.520133111480865,8.161064891846921,8.532113144758736,9.18036605657238,7.02828618968386,7.399001663893511,5.460565723793677,8.079201331114808,8.884525790349418,4.127121464226289,7.44026622296173,7.404326123128119,7.846921797004992,8.872545757071547,6.542762063227953,7.103494176372712,8.802995008319467,9.00332778702163,8.201663893510815,9.083860232945092,9.030282861896838,8.988352745424292,6.6352745424292845,9.019633943427621,8.895840266222962,7.929450915141431,6.954409317803661,8.934442595673877,7.57504159733777,5.850249584026622,5.787354409317803
