0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.3405128205128205,0.31517154907101336,0.3176563321071992,0.3683624511610017,0.4252313794623182,0.39308920872047126,0.2987082714840666,0.3277755185034567,0.35854870775347913,0.3029884263257903,0.36174687010954615,0.36429433051869725,0.2763951473136915,0.4343649946638207,0.23529939046253137,0.4043374237863703,0.5201322314049587,0.07914508716901306,0.2839839665388637,0.2908273153427087,0.5322831583041618,0.1126331811263318,0.30989385898407884,0.37374909354604785,0.36949089901136467,0.5046137621935144,0.2834001045114092,0.2282514001244555,0.3366877515813686,0.38867893526125535,0.281202510736703,0.509412013536379,0.23064993655716903,0.20615384615384616,0.4528167340147373,0.28429762122041735,0.43116158597330145,0.13895829329233134,0.14690697456115648,0.321784149741139,0.16594145569620253,0.22422062350119903,0.3359796285200719,0.3796330962186447,0.3969849246231156,0.11478634006794207,0.2635265923126555,0.5430425653750716,0.6043784922597784,0.3207913400522583,0.27512237258854016,0.16424242424242425,0.25642990972577073,0.11124626783147186,0.6291834002677377,0.2123271800417085,0.06566820276497695,0.6443218611344286,0.5404624277456648,0.7280606717226435,0.5759896558583648,0.06546814922581315,0.24157908919428725,0.1403897592663355,0.25663545989769326,0.5448400923178371,0.510350838962737,0.4017109912590664,0.7288977159880834,0.21310199087976867,0.40707725553754726,0.6014886916690524,0.2094670145359672,0.514743826022853,0.5448755066589461,0.3304103063765292,0.5207100591715976,0.129891128597607,0.652447804175666,0.2989038134939015,0.5333001988071571,0.16450895776121355,0.2727945256149436,0.4459717449408171,0.3089128966914247,0.23087512291052115,0.3086645601197406,0.10435897435897436,0.260856977417487,0.7804878048780488,0.6126742045753353,0.15834932821497122,0.07852224576271187,0.5486812915947744,0.566923359002567,0.5287037037037037,0.3776965265082267,0.15618303290054203,0.5644937586685159,0.2867610324729392
2595,0,0,209,971,0,0,0,0,0,797,0,0,0,0,0,0,0,0,0,0,0,0,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33248569612205975,0.2979437683592111,0.29197588126159557,0.343350642654587,0.40379790727558285,0.3193478899441888,0.2924618320610687,0.33650003275895957,0.2674027493419128,0.28945820185056426,0.349529207422982,0.3532992451911371,0.2424051719205904,0.40224954723095985,0.19381223328591748,0.3805959509552324,0.5211913683938494,0.07132968157467044,0.219255234561357,0.2892489872234341,0.3285846652768126,0.11029411764705882,0.30709462584404773,0.37885523756599054,0.36914625360230546,0.27645847632120796,0.2874757199560848,0.21717579250720462,0.3345798628817497,0.3294581412440703,0.2653670423393238,0.46960385742649147,0.16135328562134027,0.2128813559322034,0.28531815528312904,0.26940226900716824,0.43677253896232,0.14428371441903873,0.14800219941348974,0.29335192933519294,0.1706170233182996,0.21217456252667521,0.35057134485789626,0.3853857566765579,0.4117647058823529,0.09780621572212066,0.2575807787903894,0.5557617368714047,0.6114959071692003,0.26752415533263585,0.2554853105243585,0.16999649491763055,0.2515621383938903,0.10492845786963434,0.6388526727509778,0.1945919161888582,0.06903232385031101,0.5005388898868331,0.49225676793947276,0.7352320675105485,0.5842598010532475,0.0688119813802874,0.22743766826641695,0.14461699268329103,0.26203358208955224,0.49265649508056464,0.33978729206435776,0.4126346540076684,0.64157824933687,0.2043117088607595,0.40707725553754726,0.6098654708520179,0.19253168893456662,0.5235251538183134,0.5576814856499719,0.30578191695770274,0.5296872073421989,0.13160654362416108,0.6615842972309849,0.31477289874754794,0.45083145144734144,0.16544396660763977,0.27945757742349275,0.45635069314349946,0.3089128966914247,0.22622603333654495,0.31436582549892794,0.10163565988263204,0.238375736307808,0.5308411214953271,0.6201650335224342,0.15523567598080723,0.05726149092313634,0.3493090267568362,0.5708575581395349,0.5495575221238939,0.30234505862646566,0.12355818030820338,0.5704514363885089,0.25749010740531375
0,0,0,1852,833,0,605,54,0,0,0,0,0,0,0,0,780,0,0,0,0,0,0,0,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2952077552838009,0.2858683926645092,0.27610027061672127,0.3377615117977232,0.38073783625841234,0.3259478328323475,0.28821859869775723,0.30616854908774976,0.2727206736353078,0.2739699745791165,0.31596223203793006,0.3348788513311397,0.22717730786954074,0.40789349447644224,0.18154170804369413,0.3856801573917931,0.5317791256002021,0.0692162671694048,0.22439441811479727,0.26343279435461464,0.34005009107468126,0.09694133377904061,0.26508298591992446,0.3803067652697891,0.34616652926628194,0.2862559241706161,0.2540419053142899,0.19831705796800334,0.30812681288484045,0.3383002571372058,0.24671034818866086,0.4745715088508008,0.17288477403978367,0.21949579831932772,0.2955983889528193,0.24965769055225925,0.4476687947378603,0.12994394884345148,0.13667337772959579,0.3054603609778387,0.1483405015012578,0.19892991420032777,0.3195334529607793,0.3910327085630283,0.42028985507246375,0.11134453781512606,0.26669394435351884,0.5598455598455598,0.6200404680214656,0.24639745767355214,0.2646014448389862,0.13975602727883968,0.24920150471999433,0.11373475009838646,0.6457800511508951,0.17973835947671896,0.058066729565142805,0.5093523910358214,0.44901438465636656,0.6630841121495327,0.5902537485582469,0.06194840461642906,0.21047629105502164,0.12704971795880887,0.22650926952939313,0.4962480532351692,0.3486682808716707,0.42316657701273086,0.6445248273594213,0.21974398758727695,0.40707725553754726,0.615257048092869,0.17586269414395359,0.5361169837914024,0.5614886731391586,0.3157391470644483,0.4593774940143655,0.11020372321742185,0.6702527322404371,0.2780221244835399,0.38744178023115405,0.13404386144701783,0.29242396976786034,0.48527846754168147,0.3203851261620186,0.1919712206687924,0.3254908323868246,0.08254740898488996,0.21920269511510387,0.5394495412844037,0.625,0.13220094543706434,0.052225471085120205,0.35873659808751085,0.5822426600636718,0.5465313028764806,0.3119493392070485,0.10903524609466991,0.5762483130904184,0.2626999719337637
946,0,0,0,1391,0,1099,320,0,0,472,193,0,0,0,0,537,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.28451108629765515,0.268,0.24865574590471426,0.32426648833904537,0.3870925611508107,0.33719488939740655,0.29658086822896657,0.29085214386002806,0.2779619486883828,0.2774356771206263,0.3241782439844657,0.338588532758236,0.24078265680800764,0.4188675748308776,0.1915767533104463,0.38355325806012786,0.511206794856671,0.06771837273003957,0.2319775778907574,0.26952113296963687,0.3370346869712352,0.10069906790945406,0.2679620778813758,0.3267827724170393,0.34066020641298356,0.28275259148245285,0.25941121428057295,0.2024596940884663,0.29520383693045565,0.321698343079922,0.25277971746253425,0.48659284341539305,0.18410344515779004,0.18527450702227266,0.3104759222754154,0.25155546562800346,0.3741690408357075,0.11956995496149934,0.1259544708484978,0.31716082659478884,0.15178210619898166,0.2027727141897726,0.2828069395017794,0.33549164282487576,0.3879644796965256,0.12448255470136015,0.2503167151054475,0.571658615136876,0.6249891464791179,0.2505040597242657,0.27786461464470363,0.14386769907274638,0.23556657316198057,0.11053418991463522,0.6502525252525253,0.18479265512354429,0.058066729565142805,0.5178602392925264,0.42574257425742573,0.6638317434777612,0.5979818936250472,0.056663820538694405,0.2177939646201873,0.12704971795880887,0.2355934857500783,0.4721676489849378,0.36573225045847524,0.433327461687511,0.6041478809738503,0.20897846207075513,0.42267227774855337,0.6205016357688113,0.18081335976452215,0.5556868039149511,0.5228052967140755,0.3189950513894176,0.46487667811426786,0.11020372321742185,0.6784881784881784,0.28127469054516724,0.3610062893081761,0.1384584013050571,0.3049319427258264,0.5029119561493662,0.3422236503856041,0.1919712206687924,0.2811816192560175,0.08717586520028252,0.22254335260115607,0.5477477477477477,0.6343098311817279,0.13220094543706434,0.05464437785838196,0.3723766307430516,0.5895029544664581,0.481371087928465,0.29329210275927686,0.11251857064664947,0.5818908122503329,0.2828282828282828
1231,0,0,204,1827,0,0,0,0,0,0,340,0,0,0,0,1397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2924120523741915,0.27378892733564014,0.246106483158276,0.3112614178703499,0.37098047471185724,0.3079382673942701,0.28674604213005367,0.29214182044370723,0.2577686877350399,0.284901878525148,0.3235464108195584,0.34330973063727277,0.23356208847259574,0.4268348414221735,0.17732446252817946,0.39588054926009864,0.5212417361310722,0.0675325897689303,0.21945660648953397,0.26851801532525404,0.30148086057557977,0.10268948655256724,0.26657447952677266,0.33302465563143885,0.3450696078053295,0.24034067303697548,0.24963635104246035,0.20238702438029174,0.29734955668741747,0.3032061756916662,0.2495197549452261,0.4912487530606693,0.17572347266881028,0.2022503125434088,0.2689967791959919,0.25458430651493313,0.3839202243689623,0.1209700427960057,0.1272166538164996,0.3129280821917808,0.15603060661039678,0.20458628841607565,0.2867728378677284,0.34045733074278883,0.3871818106928083,0.14347700318194967,0.2586041712727541,0.5388767077078765,0.6345096048066345,0.23032315622521807,0.2864441012237139,0.14111579934364746,0.24541181016163308,0.11829364040827009,0.6302021403091558,0.18744329522772638,0.0649502633118783,0.4740998838559814,0.43148629725945187,0.6695288667947125,0.5850910402019109,0.0593742863667504,0.2258496395468589,0.12819354838709676,0.23188964241676943,0.47560182173064414,0.32634498058790906,0.4431365760775489,0.6156988619784067,0.21911023823755443,0.43016614745586707,0.6330081729501714,0.1810543754807408,0.5701926216127979,0.5285852713178295,0.33171460590212926,0.46487667811426786,0.10826432022084195,0.6837536849000982,0.2859759288330717,0.37089783281733746,0.13563723531761887,0.2876438219109555,0.527207559465624,0.35262492093611636,0.1920704845814978,0.2908796546141392,0.08991637973438268,0.2310905892700088,0.4799083905892151,0.6387935262383522,0.13349038084020415,0.04908974994687257,0.3251819157819396,0.5965152032798087,0.5088214537755822,0.3097118959107807,0.10116704161979753,0.5818908122503329,0.28768980477223427
0,0,0,793,2644,0,0,132,0,0,0,0,0,0,0,0,1066,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.28727598566308243,0.27057734388150145,0.24311270125223614,0.3129145775590919,0.3731534558301439,0.315236648949633,0.2923017006361158,0.29940488405499693,0.2626335452579144,0.289867148081285,0.3274336283185841,0.3450050021437759,0.2406046126987044,0.4320260845937868,0.18405409827125485,0.4003521586017999,0.5280249362425616,0.07406888172344502,0.23098741357915265,0.2576276383707262,0.30148086057557977,0.09786343941431346,0.2693808831407362,0.33558787058956147,0.3363606280104423,0.24426534407935524,0.2522261337751087,0.21044128042007473,0.2879125780553078,0.3109711929570402,0.2553191489361702,0.5003117484635254,0.1790232185748599,0.2185331337596952,0.27333096169809085,0.2600996399151581,0.3933722000613685,0.1271954674220963,0.1362974266490948,0.28772597526165555,0.16590005457238638,0.21018779342723004,0.28329476120345043,0.3453493546951491,0.39218890432224857,0.12976338729763387,0.26937322971893385,0.5465251285453641,0.5868180771886748,0.23600314867657188,0.29482212046495243,0.14909428704133768,0.25156414545004024,0.12591887918360287,0.6366822429906542,0.192328503577226,0.06884208773828353,0.4801377726750861,0.419131771033423,0.6469135802469136,0.5869526202440776,0.0699932264619553,0.22155274595021732,0.1309967845659164,0.23776384215356378,0.4789915966386555,0.33006067291781577,0.3786450021761207,0.623929183323815,0.22898575162296603,0.45152423788105944,0.6377829820452772,0.1858714193282748,0.4961863252519749,0.5178654292343388,0.3348205986242796,0.4439882697947214,0.11209414190001718,0.6913363171355499,0.272977022977023,0.30367553865652724,0.14418512658227847,0.29353398379361667,0.40566706021251475,0.3724708767627223,0.19849026618990862,0.2956311980702225,0.09437102300538423,0.2262881177707676,0.4879048790487905,0.6453166385745245,0.13687915526007038,0.051961675641653264,0.3291829716589589,0.5081779053084649,0.50293542074364,0.3176389526871842,0.10431553874176824,0.5927367055771725,0.2972177635098983
0,0,0,1211,3160,0,207,0,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.29464971918415606,0.2736421858105298,0.2453626634958383,0.3163265306122449,0.36923310400647513,0.2834922042414838,0.2685061495232392,0.2807681392488885,0.22179618728735756,0.2454448017148982,0.2863233953912251,0.30378116470912936,0.22427092356556533,0.3405356268792392,0.16850490196078433,0.3190766108574328,0.49636129032258064,0.07352620325522538,0.20061286017891564,0.24443057422700212,0.31737507963957406,0.08974446804137837,0.24916247906197656,0.3260096930533118,0.32148537445543185,0.24574780058651027,0.22934984520123838,0.1774982529699511,0.2723124581379772,0.31310096153846156,0.2049288785974198,0.3967118387562771,0.14831746031746032,0.21772285038127795,0.2901656434611375,0.2171435499515034,0.3812639405204461,0.11558759171064487,0.12409220082096621,0.21767455034697636,0.15459965928449745,0.1791952286898261,0.2803843401819483,0.33506044905008636,0.3784368242199567,0.09715302491103203,0.2232442438967951,0.5161240549297947,0.5915193810210119,0.2221970143835927,0.22170332003056806,0.14118913547532294,0.21397357723577234,0.09752176825184193,0.6102973812694186,0.1543174693644913,0.06253781004234725,0.48989861058956063,0.42657342657342656,0.6492845786963434,0.5738974970202623,0.06641816333446289,0.1717088512805152,0.12153212815464472,0.21761041506264436,0.4856413529036375,0.33373560065825564,0.38311968889529024,0.6318143695834498,0.18104463935070036,0.4582922013820336,0.640124095139607,0.1478570091708778,0.5029561945713518,0.523394495412844,0.25880155194711885,0.4467343976777939,0.10501433775091064,0.6961925739458779,0.2722969606377678,0.30728643216080403,0.1325947419326475,0.2752364707706621,0.41937716262975777,0.3724708767627223,0.18106697593505364,0.2968206976444845,0.08436898302117976,0.1728414442700157,0.495659196446598,0.6474389660124461,0.1312429057888763,0.05096401028277635,0.33313686195921255,0.5116809116809117,0.5186355022109918,0.34036412078152756,0.09906662375281622,0.6030341340075853,0.2126146359723002
698,0,0,394,0,0,554,578,0,0,1037,358,462,0,0,0,244,0,439,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
